Country,ISO Code,id #,Latitude,Longitude,BCM,Avg. temp (K),Ellipticity,Detection freq.,Clear obs.,Type,Years,Tanggal (Date),anomaly,anomaly_score,efficiency,predicted_efficiency,status_efficiency
Indonesia,IDN,11607,1.261044,101.133757,5.155292032623645e-05,1805.328709039884,2.41605,0.872727,0,upstream oil,2023,2023-11-23,1,0.1197602106696859,92.89799505777519,92.89524456168466,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.565652171403266e-05,1783.3518751950023,2.41605,0.872727,0,upstream oil,2023,2023-11-24,1,0.08535415327677559,92.26786658054675,92.26620992365548,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.556735400769933e-05,1843.9330826442504,2.41605,0.872727,0,upstream oil,2023,2023-11-25,1,0.11567302250324696,92.88259542567256,92.8827886583601,Baik
Indonesia,IDN,11607,1.261044,101.133757,4.768366954060439e-05,1796.5887825137515,2.41605,0.872727,0,upstream oil,2023,2023-11-26,1,0.11281561245249022,93.19752087107707,93.20215461110695,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.8932992924387145e-05,1840.5443710494649,2.41605,0.872727,0,upstream oil,2023,2023-11-27,1,0.09740822910378244,92.51214441805594,92.51199839006782,Baik
Indonesia,IDN,11607,1.261044,101.133757,4.195336961840264e-05,1780.633263247368,2.41605,0.872727,0,upstream oil,2023,2023-11-28,1,0.10053278626774365,93.61099567063341,93.62605469856952,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.781345297357393e-05,1855.622116258148,2.41605,0.872727,0,upstream oil,2023,2023-11-29,1,0.026527526038269245,91.77487586522409,91.76855109959796,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.884977327697322e-05,1779.1225655869318,2.41605,0.872727,0,upstream oil,2023,2023-11-30,1,0.0668636086494846,91.90624832817198,91.89258820252871,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.209746135030927e-05,1753.799454020259,2.41605,0.872727,0,upstream oil,2023,2023-12-01,-1,-0.0018690506251540784,91.32824840517166,91.3487253795633,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.97006964148535e-05,1867.103644500972,2.41605,0.872727,0,upstream oil,2023,2023-12-02,1,0.07090869726677723,92.70096680352437,92.70010186132114,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.5003300562457696e-05,1793.843170889668,2.41605,0.872727,0,upstream oil,2023,2023-12-03,1,0.09918126354909684,92.43810165265091,92.43446777531545,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.01416413346038e-05,1885.2919710572385,2.41605,0.872727,0,upstream oil,2023,2023-12-04,1,0.09234131353431912,93.838755577112,93.84527021956596,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.512485880316632e-05,1843.560170562541,2.41605,0.872727,0,upstream oil,2023,2023-12-05,1,0.11634949326205751,92.92311582530878,92.91850202327642,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.086365361853571e-05,1851.4586701636028,2.41605,0.872727,0,upstream oil,2023,2023-12-06,1,0.08111634494310593,92.42822133978247,92.42671230550843,Baik
Indonesia,IDN,11607,1.261044,101.133757,4.98034836652749e-05,1860.390991536572,2.41605,0.872727,0,upstream oil,2023,2023-12-07,1,0.11658778328794306,93.62356154883823,93.61647168671107,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.633569223979821e-05,1827.7432311389764,2.41605,0.872727,0,upstream oil,2023,2023-12-08,1,0.11563709085813051,92.64386308740994,92.64336055655308,Baik
Indonesia,IDN,11607,1.261044,101.133757,4.321894507020794e-05,1828.141393644608,2.41605,0.872727,0,upstream oil,2023,2023-12-09,1,0.14685550796217844,93.95951942942528,93.96309043156432,Baik
Indonesia,IDN,11607,1.261044,101.133757,4.989869367532954e-05,1868.64635486706,2.41605,0.872727,0,upstream oil,2023,2023-12-10,1,0.11157342378624513,93.69659418113766,93.7060928412209,Baik
Indonesia,IDN,11607,1.261044,101.133757,4.956339573994501e-05,1827.6970013696923,2.41605,0.872727,0,upstream oil,2023,2023-12-11,1,0.13158699568136806,93.32063043970243,93.31862936909532,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.649271658058911e-05,1798.3132643823776,2.41605,0.872727,0,upstream oil,2023,2023-12-12,1,0.04164049892300703,91.33386098576487,91.33558913414429,Baik
Indonesia,IDN,11607,1.261044,101.133757,4.63710966781321e-05,1844.3010036259368,2.41605,0.872727,0,upstream oil,2023,2023-12-13,1,0.13949776683840098,93.80590036844616,93.80405640852194,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.79461240133218e-05,1753.799454020259,2.41605,0.872727,0,upstream oil,2023,2023-12-14,1,0.010396758703921427,91.74338213887042,91.74699333452435,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.592011510313897e-05,1869.9840120748663,2.41605,0.872727,0,upstream oil,2023,2023-12-15,1,0.03380815843896068,92.10782861043477,92.09611505252735,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.199246390660595e-05,1870.7148237790373,2.41605,0.872727,1,upstream oil,2023,2023-12-16,1,0.05881333415488477,92.50790184712979,92.50204513606697,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.543322569187119e-05,1865.7352874045664,2.41605,0.872727,0,upstream oil,2023,2023-12-17,1,0.03946129807803678,92.11403030485855,92.11631434209454,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.64233817086061e-05,1864.3914727034785,2.41605,0.872727,2,upstream oil,2023,2023-12-18,1,0.03515005082589906,92.00157655617417,92.01311371732825,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.566330271986874e-05,1820.85331763332,2.41605,0.872727,0,upstream oil,2023,2023-12-19,1,0.11870635653707134,92.64220290434633,92.64683031195045,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.8456548750335086e-05,1820.0655705630031,2.41605,0.872727,0,upstream oil,2023,2023-12-20,1,0.10445149660657144,92.35500083059652,92.3860906091469,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.65884073042078e-05,1780.762050878279,2.41605,0.872727,0,upstream oil,2023,2023-12-21,1,0.07508869661205597,92.14877977836201,92.16861419170766,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.849430742308859e-05,1884.9808978301453,2.41605,0.872727,0,upstream oil,2023,2023-12-22,1,0.05313902397486703,93.0003782359926,93.01496705745859,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.81011051858796e-05,1806.8238179643392,2.41605,0.872727,0,upstream oil,2023,2023-12-23,1,0.09713347949647982,92.25812766105543,92.29029043196144,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.673971761029072e-05,1835.6954398615749,2.41605,0.872727,0,upstream oil,2023,2023-12-24,1,0.05346355578157136,91.68298263758669,91.6838552273133,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.723419636312225e-05,1832.691038923676,2.41605,0.872727,0,upstream oil,2023,2023-12-25,1,0.10513170760608526,92.60349075292453,92.6049482501814,Baik
Indonesia,IDN,11607,1.261044,101.133757,4.892927037077188e-05,1776.8847826641136,2.41605,0.872727,1,upstream oil,2023,2023-12-26,1,0.08334418054666809,92.87592078956395,92.88315678038805,Baik
Indonesia,IDN,11607,1.261044,101.133757,5.926154759449461e-05,1762.7358281759468,2.41605,0.872727,0,upstream oil,2023,2023-12-27,1,0.024705810955938157,91.70120352231001,91.71045458776325,Baik
Indonesia,IDN,11607,1.261044,101.133757,6.016146612987745e-05,1823.9949857506165,2.41605,0.872727,0,upstream oil,2023,2023-12-28,1,0.09876962701419556,92.22380324451842,92.21946077179102,Baik
Indonesia,IDN,11607,1.261044,101.133757,4.9808187040904806e-05,1807.917989903856,2.41605,0.872727,0,upstream oil,2023,2023-12-29,1,0.1265614680282789,93.09836119494808,93.10058371809976,Baik
Indonesia,IDN,11607,1.261044,101.133757,0.0001802991786948,2363.6674628861742,2.41605,0.872727,0,upstream oil,2023,2023-12-30,-1,-0.23719504287836402,85.60675675938174,85.63193141434698,Buruk
Indonesia,IDN,11607,1.261044,101.133757,4.95354700310768e-05,1820.6691639467424,2.41605,0.872727,0,upstream oil,2023,2023-12-31,1,0.13193945033490806,93.25314463635975,93.2567571672106,Baik
Indonesia,IDN,11609,1.308354,101.187909,2.9134824669892805e-05,1856.050306031729,2.38397,0.6,0,upstream oil,2023,2023-01-01,1,0.15323812528444875,95.64702059332801,95.64497470592232,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.1009489557007834e-05,1960.8155350006168,2.38397,0.6,0,upstream oil,2023,2023-01-02,1,0.038402928339242415,96.50720639430538,96.50384262979749,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.506595134183524e-05,1852.9668487021197,2.38397,0.6,0,upstream oil,2023,2023-01-03,1,0.1456794506473293,95.02307335283767,95.03580907549944,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.7107834250999184e-05,1936.879462423061,2.38397,0.6,1,upstream oil,2023,2023-01-04,1,0.08419443907680946,96.6580111991307,96.66047062332025,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.089123220274229e-05,1899.326416516377,2.38397,0.6,0,upstream oil,2023,2023-01-05,1,0.133138996413184,95.90414094488953,95.90585815060415,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.675329995881446e-05,1894.3630067490496,2.38397,0.6,0,upstream oil,2023,2023-01-06,1,0.13943800548139057,96.26830007160906,96.27283280928867,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.083685912077523e-05,1897.9031280605263,2.38397,0.6,0,upstream oil,2023,2023-01-07,1,0.1343278022445727,95.89534536852774,95.8941826076294,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.269277278727735e-05,1874.1978843584816,2.38397,0.6,0,upstream oil,2023,2023-01-08,1,0.14360004956434963,95.47270156485708,95.47144454646015,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.8702575647057545e-05,1884.2882716237568,2.38397,0.6,0,upstream oil,2023,2023-01-09,1,0.1423984121266882,95.97262515153182,95.97197574038171,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.068412575970227e-05,1873.489780988151,2.38397,0.6,0,upstream oil,2023,2023-01-10,1,0.14836699785352425,95.66648523391129,95.66343587503675,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.977790768968655e-05,1852.934355570266,2.38397,0.6,0,upstream oil,2023,2023-01-11,1,0.1528114549130276,95.551552786734,95.5547494088864,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.8302664120785693e-05,1857.6308177165563,2.38397,0.6,0,upstream oil,2023,2023-01-12,1,0.1534001230035164,95.74604176508699,95.74758944910418,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.6812921663647813e-05,1940.2287529074165,2.38397,0.6,0,upstream oil,2023,2023-01-13,1,0.07742885216395273,96.72099536270937,96.72216760036848,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.707265412367801e-05,1886.5755608594131,2.38397,0.6,0,upstream oil,2023,2023-01-14,1,0.14259278068251513,96.15849019622632,96.16868060346401,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.37670156657288e-05,1922.3233656419875,2.38397,0.6,0,upstream oil,2023,2023-01-15,1,0.10077051784909008,96.846532089847,96.84890014605998,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.1793410476327786e-05,1892.6173933211423,2.38397,0.6,0,upstream oil,2023,2023-01-16,1,0.13714779867447874,95.74683288557866,95.74646443061742,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.462846093922489e-05,1892.0180046141425,2.38397,0.6,0,upstream oil,2023,2023-01-17,1,0.12958704129597853,95.45733395221893,95.45771614019078,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.347076390950304e-05,1896.1746412769623,2.38397,0.6,0,upstream oil,2023,2023-01-18,1,0.13134987704659645,96.61467002181932,96.61398503118333,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.1794817606270055e-05,1924.4007514069967,2.38397,0.6,0,upstream oil,2023,2023-01-19,1,0.09917608920480492,96.06452575344296,96.06217098988225,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.811375560037072e-05,1874.818302767435,2.38397,0.6,0,upstream oil,2023,2023-01-20,1,0.14873368383051155,95.93680746763727,95.93496322188085,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.608875195461038e-05,1893.436603009255,2.38397,0.6,0,upstream oil,2023,2023-01-21,1,0.14120000385935255,96.32549083463151,96.32533083333692,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.8751842153455675e-05,1930.479807058028,2.38397,0.6,0,upstream oil,2023,2023-01-22,1,0.0934657656466763,96.4296138552347,96.43761747014665,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.5533848510315417e-05,1936.7665687914675,2.38397,0.6,0,upstream oil,2023,2023-01-23,1,0.08522737366519212,96.81428083688314,96.80520658686395,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.906143165315266e-05,1950.816969550258,2.38397,0.6,0,upstream oil,2023,2023-01-24,1,0.05511223984765645,96.6020265301873,96.59837399495773,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.7266213557174057e-05,1865.1483700072447,2.38397,0.6,1,upstream oil,2023,2023-01-25,1,0.1471723214760382,95.92486234435503,95.93674093429918,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.7096271388629783e-05,1876.4440357124447,2.38397,0.6,1,upstream oil,2023,2023-01-26,1,0.14783556264160957,96.05481321826146,96.05732067447926,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.226617535378559e-05,1891.8805358045472,2.38397,0.6,0,upstream oil,2023,2023-01-27,1,0.1366560771037149,95.69218782266691,95.69506418909867,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.2314096046101543e-05,1852.8033676537452,2.38397,0.6,0,upstream oil,2023,2023-01-28,1,0.15149091423002153,96.2966240719273,96.296838319932,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.633426569235553e-05,1929.368090743469,2.38397,0.6,0,upstream oil,2023,2023-01-29,1,0.09470527926650224,96.66025433819914,96.6639545224807,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.1532740477554883e-05,1908.9294606263095,2.38397,0.6,0,upstream oil,2023,2023-01-30,1,0.1189833604697082,96.93602055850761,96.93443482783643,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.8710141555546755e-05,1893.417894555532,2.38397,0.6,0,upstream oil,2023,2023-01-31,1,0.14166637829302886,96.06316479000064,96.05443016578675,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.658172649431994e-05,1934.8725974796,2.38397,0.6,0,upstream oil,2023,2023-02-01,1,0.08616835922332228,96.69055332536401,96.68721718259738,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.581125466574983e-05,1872.3992902023108,2.38397,0.6,2,upstream oil,2023,2023-02-02,1,0.1498447312221617,96.14286743544812,96.14167401717582,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.9226666234575227e-05,1938.3374369443293,2.38397,0.6,0,upstream oil,2023,2023-02-03,1,0.07752764314784627,96.46070774598577,96.46099866437213,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.0344825015553703e-05,1959.8012834279205,2.38397,0.6,0,upstream oil,2023,2023-02-04,1,0.04611120061604701,96.56353033272383,96.56106872939681,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.2286504969326284e-05,1909.6062403006383,2.38397,0.6,1,upstream oil,2023,2023-02-05,1,0.11742074959409399,95.86741190607376,95.86323206596984,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.506595134183524e-05,1898.5831634978,2.38397,0.6,0,upstream oil,2023,2023-02-06,1,0.12030107675949886,95.47923650079447,95.48041325033095,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.6328471257861757e-05,1904.7254069960672,2.38397,0.6,0,upstream oil,2023,2023-02-07,1,0.12952118964126474,96.4144069441745,96.41330332161161,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.5970634858530547e-05,1850.213794863161,2.38397,0.6,0,upstream oil,2023,2023-02-08,1,0.15801313451426247,95.90507446277856,95.91049008523576,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.828054721551846e-05,1891.9566859134827,2.38397,0.6,0,upstream oil,2023,2023-02-09,1,0.14286558726025617,96.09151213758298,96.0912796300619,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.856095623666409e-05,1968.83304834242,2.38397,0.6,0,upstream oil,2023,2023-02-10,1,0.028994894685851702,96.83223485975779,96.84165114655065,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.415961683763168e-05,1968.83304834242,2.38397,0.6,0,upstream oil,2023,2023-02-11,1,0.015219405529967034,96.27236879966102,96.25574337720366,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.0038711528625484e-05,1902.0314668334,2.38397,0.6,0,upstream oil,2023,2023-02-12,1,0.1324814948296525,96.01644351547145,96.01721303634457,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.505374156397234e-05,1879.769358531306,2.38397,0.6,0,upstream oil,2023,2023-02-13,1,0.14248849842308464,96.29231942891582,96.29065888432571,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.4861880821092487e-05,1934.8427344858344,2.38397,0.6,0,upstream oil,2023,2023-02-14,1,0.08390762706855354,96.8622392627491,96.86677476618524,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.058181189516206e-05,1897.5804084300032,2.38397,0.6,0,upstream oil,2023,2023-02-15,1,0.13391463019413424,95.91762289478383,95.91890698582924,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.7558595699260664e-05,1931.957353296544,2.38397,0.6,0,upstream oil,2023,2023-02-16,1,0.08832796290854983,96.56371396303938,96.54724444492611,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.307947678384587e-05,1872.8270045981064,2.38397,0.6,0,upstream oil,2023,2023-02-17,1,0.14287875982404608,95.42032236759647,95.41839542188622,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.001784119230473e-05,1909.531748442934,2.38397,0.6,0,upstream oil,2023,2023-02-18,1,0.12322644132660698,96.09353336519887,96.07611330121294,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.471282069905023e-05,1886.1914080086176,2.38397,0.6,0,upstream oil,2023,2023-02-19,1,0.13968039015145672,96.39063201018115,96.37515245534182,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.4266304093616588e-05,1898.63657092314,2.38397,0.6,0,upstream oil,2023,2023-02-20,1,0.13117252418026681,96.55973529986973,96.55442228460676,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.943836462449623e-05,1878.8557637781964,2.38397,0.6,1,upstream oil,2023,2023-02-21,1,0.14294830484834542,95.84472117533234,95.83816530853348,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.7103595813741438e-05,1893.9465105239333,2.38397,0.6,0,upstream oil,2023,2023-02-22,1,0.1386374045579149,96.22910552386519,96.22997918501707,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.213974653466249e-05,1909.43355417419,2.38397,0.6,0,upstream oil,2023,2023-02-23,1,0.11694970882820366,95.88036088827565,95.88032384494039,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.9418964000552142e-05,1923.185322530873,2.38397,0.6,0,upstream oil,2023,2023-02-24,1,0.10468275927070902,96.28995682525351,96.28646549037374,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.935144377672365e-05,1893.212717026805,2.38397,0.6,1,upstream oil,2023,2023-02-25,1,0.13960974863094305,95.99698279259569,96.00233565348293,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.4084833829055825e-05,1949.588483343246,2.38397,0.6,1,upstream oil,2023,2023-02-26,1,0.05297368767394206,97.08740145052687,97.0863254974677,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.6642251949790407e-05,1853.7941512980403,2.38397,0.6,0,upstream oil,2023,2023-02-27,1,0.15220822961857877,95.87371631800137,95.86861263764052,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.810459918181789e-05,1846.4659708549557,2.38397,0.6,0,upstream oil,2023,2023-02-28,1,0.15755506537718394,95.65419979036777,95.65795683978784,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.189063865529403e-05,1878.058239173234,2.38397,0.6,0,upstream oil,2023,2023-03-01,1,0.1422634426836052,96.59151852620293,96.59798922772259,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.0383800550619157e-05,1899.207044448527,2.38397,0.6,0,upstream oil,2023,2023-03-02,1,0.1342087518827078,95.95369038942334,95.96293354641955,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.1167508510492566e-05,1955.66498178562,2.38397,0.6,0,upstream oil,2023,2023-03-03,1,0.05250418249099109,96.43989896680694,96.44151899441995,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.646461527732658e-05,1892.3286917731436,2.38397,0.6,0,upstream oil,2023,2023-03-04,1,0.14340672498991774,96.27682538999878,96.27797586457038,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,0.0001032532058162,2303.7458098051584,2.38397,0.6,1,upstream oil,2023,2023-03-05,-1,-0.20097932142710573,92.71213751643158,92.31576636114819,Baik
Indonesia,IDN,11609,1.308354,101.187909,3.257858327981702e-05,1865.7180283141104,2.38397,0.6,1,upstream oil,2023,2023-03-06,1,0.14579154882471806,95.3993219551594,95.40527613133624,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.242929732931334e-05,1876.359688204442,2.38397,0.6,0,upstream oil,2023,2023-03-07,1,0.14308839151589559,95.5206671491131,95.52462851755509,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.0045948610889876e-05,1901.6668734590337,2.38397,0.6,0,upstream oil,2023,2023-03-08,1,0.13255447256922287,96.01207387350135,96.01419351290849,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.8058121330811868e-05,1861.1512994888533,2.38397,0.6,0,upstream oil,2023,2023-03-09,1,0.15277455462838319,95.80570086180734,95.78244707589693,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.165098724685613e-05,1966.380468127131,2.38397,0.6,0,upstream oil,2023,2023-03-10,1,0.027945381319089857,96.49870595658571,96.49718433924544,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.3197552391843735e-05,1828.83304834242,2.38397,0.6,0,upstream oil,2023,2023-03-11,1,0.1556000853047832,95.96857524423983,95.97095318188816,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.8519431238724616e-05,1872.1255702090832,2.38397,0.6,0,upstream oil,2023,2023-03-12,1,0.15079016284022367,95.86931257821837,95.86788993315199,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.539397183361389e-05,1879.177207751428,2.38397,0.6,0,upstream oil,2023,2023-03-13,1,0.14157969006787446,96.2523748941529,96.25200292203044,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.601104162429521e-05,1864.710507884938,2.38397,0.6,0,upstream oil,2023,2023-03-14,1,0.14780318671671655,96.04600091641986,96.04304796497719,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.979510953995857e-05,1922.3868359326,2.38397,0.6,1,upstream oil,2023,2023-03-15,1,0.10543874676391596,96.24435740533015,96.23986785867382,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.5529683276019947e-05,1875.8583023990357,2.38397,0.6,1,upstream oil,2023,2023-03-16,1,0.1493127315391532,96.20561469638837,96.20345006084081,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.306098264627517e-05,1920.5485629695077,2.38397,0.6,0,upstream oil,2023,2023-03-17,1,0.10280813254098675,96.89938736506755,96.9068299369061,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.506595134183524e-05,1954.121000073805,2.38397,0.6,0,upstream oil,2023,2023-03-18,1,0.04097978967743099,96.03461486655452,96.04274826882451,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.6209526962772476e-05,1942.135533805182,2.38397,0.6,1,upstream oil,2023,2023-03-19,1,0.07768541293637726,96.80040264177458,96.8033873686441,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.539507063846185e-05,1904.4215590921056,2.38397,0.6,0,upstream oil,2023,2023-03-20,1,0.12781655879031306,96.50470852707487,96.4948435031636,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.232633372179774e-05,1898.8965568621372,2.38397,0.6,0,upstream oil,2023,2023-03-21,1,0.12853438694485947,95.75633219644159,95.77802177517046,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.621769486976477e-05,1929.772575188064,2.38397,0.6,2,upstream oil,2023,2023-03-22,1,0.09511307086844628,96.67595626490416,96.67175083321328,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.394711459849058e-05,1888.8117945322203,2.38397,0.6,0,upstream oil,2023,2023-03-23,1,0.1400977150208837,96.49340648547314,96.4875747223358,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.5151721126335184e-05,1881.769986188332,2.38397,0.6,1,upstream oil,2023,2023-03-24,1,0.1434496534249412,96.3025277492498,96.30468744579562,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.679874031167315e-05,1864.1625516205183,2.38397,0.6,0,upstream oil,2023,2023-03-25,1,0.1505200049983772,95.96175148503787,95.97027431412866,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.462350869286546e-05,1909.632338816561,2.38397,0.6,0,upstream oil,2023,2023-03-26,1,0.11927955174477362,96.63397251887906,96.63177014197703,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.543225488961605e-05,1861.874774150207,2.38397,0.6,0,upstream oil,2023,2023-03-27,1,0.15154087137547145,96.07552225254047,96.08918160405372,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.674349210840468e-05,1874.0673891221652,2.38397,0.6,0,upstream oil,2023,2023-03-28,1,0.15107298324733448,96.06632468038119,96.07032166555602,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.156875833676175e-05,1968.83304834242,2.38397,0.6,0,upstream oil,2023,2023-03-29,1,0.023603151563988845,96.53145464974801,96.53043445005841,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.506595134183524e-05,1922.4191869181773,2.38397,0.6,0,upstream oil,2023,2023-03-30,1,0.08829212933996822,95.71759673499824,95.72787685822438,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.2036038253789354e-05,1912.9571184047988,2.38397,0.6,0,upstream oil,2023,2023-03-31,1,0.11485640313203194,95.92596735866906,95.92471456220767,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.7490405967636508e-05,1873.6149152895,2.38397,0.6,1,upstream oil,2023,2023-04-01,1,0.15037789376927635,95.98710855613135,95.98880262608253,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.346813442219994e-05,1925.8299249740028,2.38397,0.6,0,upstream oil,2023,2023-04-02,1,0.09711507445194001,96.91148580752004,96.8856128224898,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,3.065027509331993e-05,1863.2470417940688,2.38397,0.6,0,upstream oil,2023,2023-04-03,1,0.15156063672422465,95.56744290860868,95.5643463514816,Sangat Baik
Indonesia,IDN,11609,1.308354,101.187909,2.478531396534193e-05,1845.4494087712924,2.38397,0.6,0,upstream oil,2023,2023-04-04,1,0.15792517785824323,95.97596269117874,95.97716629309512,Sangat Baik
